#WAGON_DATA
wagonName,MUAM
wagonMeshIndex,0
primaryMaterial,BleuFoncé
secondaryMaterial,Lavande
stationId,7
stationSplineId,0

#PATH_DATA
time,posX,posY,posZ,rotX,rotY,rotZ,rotW
0.8399994,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
0.8599994,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
0.8799993,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
0.8999993,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
0.9199993,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
0.9399993,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
0.9599993,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
0.9799992,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
0.9999992,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.019999,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.039999,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.059999,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.079999,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.099999,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.119999,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.139999,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.159999,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.179999,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.199999,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.219999,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.239999,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.259999,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.279999,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.299999,-52.76568,4.615118,-114.8526,0.01880702,0.5566036,-0.01116896,0.8304902
1.319999,-52.75956,4.61483,-114.8499,0.01879635,0.5564288,-0.01116964,0.8306077
1.339999,-52.74734,4.614254,-114.8447,0.01877492,0.5560799,-0.01117107,0.8308416
1.359999,-52.72898,4.613389,-114.8369,0.0187431,0.5555597,-0.01117316,0.8311903
1.379999,-52.70451,4.612247,-114.8264,0.01870096,0.5548695,-0.0111759,0.8316522
1.399999,-52.67391,4.610807,-114.8134,0.01864871,0.5540122,-0.01117939,0.8322246
1.419999,-52.63717,4.609088,-114.7977,0.01858684,0.5529988,-0.01118347,0.8328996
1.439999,-52.59431,4.607071,-114.7794,0.01851898,0.5518836,-0.01118791,0.8336404
1.459999,-52.54534,4.604777,-114.7585,0.01844227,0.5506253,-0.01119292,0.8344738
1.479999,-52.49025,4.602184,-114.735,0.0183574,0.5492282,-0.01119843,0.8353958
1.499999,-52.42901,4.599313,-114.7088,0.0182645,0.5477,-0.01120448,0.8364004
1.519999,-52.36166,4.596154,-114.6801,0.01816422,0.5460457,-0.01121095,0.8374835
1.539999,-52.28819,4.592697,-114.6487,0.01805699,0.5442739,-0.0112178,0.8386383
1.559999,-52.20963,4.589061,-114.6125,0.01770565,0.5384825,-0.01124272,0.8423756
1.579999,-52.12582,4.585227,-114.5717,0.01759046,0.5366263,-0.01125541,0.8435616
1.599999,-52.03602,4.581114,-114.528,0.01747212,0.5347197,-0.01126868,0.8447738
1.619999,-51.94024,4.576733,-114.4814,0.01734856,0.5327304,-0.01128277,0.8460319
1.639999,-51.83845,4.572074,-114.4319,0.0172205,0.5306654,-0.01129767,0.8473312
1.659999,-51.73068,4.567136,-114.3794,0.01708817,0.5285331,-0.01131344,0.8486653
1.679999,-51.61692,4.561931,-114.3241,0.01695218,0.5263386,-0.01132995,0.8500305
1.699999,-51.49769,4.556497,-114.2647,0.01663044,0.5211436,-0.01137027,0.8532313
1.719999,-51.37431,4.550964,-114.1989,0.01649844,0.519011,-0.01138726,0.8545325
1.739999,-51.24504,4.545162,-114.13,0.01636404,0.5168377,-0.01140493,0.855851
1.759999,-51.10988,4.539103,-114.0579,0.01622689,0.5146294,-0.01142442,0.857183
1.779999,-50.96886,4.532774,-113.9826,0.01608699,0.5124128,-0.01144797,0.8585122
1.799999,-50.82197,4.526188,-113.9043,0.01594836,0.5102184,-0.01147212,0.8598205
1.819999,-50.67147,4.519532,-113.8187,0.01566115,0.5056759,-0.01152445,0.8625044
1.839998,-50.51537,4.512648,-113.7295,0.01552442,0.5035171,-0.01155051,0.8637686
1.859998,-50.35346,4.505505,-113.6369,0.0153898,0.5013918,-0.01157691,0.8650061
1.879998,-50.18577,4.498105,-113.5411,0.01525473,0.4992645,-0.01160408,0.8662376
1.899998,-50.01359,4.490564,-113.4397,0.0149953,0.495203,-0.01166081,0.8685696
1.919998,-49.83685,4.482875,-113.333,0.01486325,0.4931582,-0.01169281,0.8697342
1.939998,-49.6544,4.474948,-113.2228,0.01473152,0.4911241,-0.01172575,0.8708861
1.959998,-49.46624,4.466762,-113.1092,0.01459977,0.4890938,-0.01175979,0.8720298
1.979998,-49.27406,4.458467,-112.9894,0.0143637,0.4854688,-0.01182367,0.874056
1.999998,-49.07695,4.450004,-112.8649,0.01423707,0.483529,-0.01185949,0.8751322
2.019998,-48.87419,4.441291,-112.7369,0.01411,0.4815989,-0.01189734,0.8761973
2.039998,-48.66641,4.43239,-112.6043,0.01388907,0.4782724,-0.01196836,0.8780202
2.059998,-48.45473,4.4234,-112.4655,0.01376572,0.4764251,-0.01200989,0.8790253
2.079998,-48.2375,4.414161,-112.3231,0.01364294,0.4745924,-0.01205263,0.8800175
2.099998,-48.01497,4.404724,-112.1765,0.013437,0.4715343,-0.01212746,0.8816619
2.119998,-47.78885,4.395207,-112.0233,0.01331735,0.4697763,-0.0121737,0.8826011
2.139998,-47.55721,4.385452,-111.8664,0.01319793,0.4680312,-0.01222202,0.8835289
2.159998,-47.3205,4.375517,-111.7051,0.0130029,0.4651995,-0.01230445,0.8850248
2.179998,-47.08005,4.365484,-111.5376,0.01288649,0.4635214,-0.01235591,0.8859059
2.199998,-46.8341,4.355222,-111.3662,0.01276982,0.4618481,-0.01240913,0.8867803
2.219998,-46.58374,4.344821,-111.1895,0.01258385,0.4592092,-0.0124992,0.888151
2.239998,-46.32903,4.334281,-111.0074,0.01246857,0.457586,-0.01255776,0.8889892
2.259998,-46.0689,4.323513,-110.8214,0.01235425,0.4559864,-0.01261779,0.8898115
2.279998,-45.80525,4.312675,-110.629,0.01217425,0.4534857,-0.01271671,0.8910896
2.299998,-45.53641,4.301638,-110.4323,0.012061,0.4519296,-0.01278248,0.8918806
2.319998,-45.26314,4.290442,-110.2304,0.01188394,0.4495171,-0.01289001,0.8930997
2.339998,-44.98565,4.279127,-110.023,0.0117706,0.4479851,-0.01296206,0.8938695
2.359998,-44.70306,4.267613,-109.8113,0.01159471,0.4456278,-0.01307982,0.8950478
2.379998,-44.41698,4.25601,-109.5932,0.01147857,0.4440845,-0.01316181,0.8958148
2.399998,-44.12559,4.244198,-109.371,0.01136246,0.4425499,-0.01324712,0.896574
2.419998,-43.83078,4.232317,-109.1423,0.01118377,0.4402021,-0.01338617,0.8977293
2.439998,-43.53097,4.220237,-108.9093,0.01106247,0.4386145,-0.01348665,0.898506
2.459998,-43.22757,4.208058,-108.67,0.01087803,0.4361981,-0.01365036,0.8996813
2.479998,-42.91951,4.1957,-108.4258,0.01075151,0.4345269,-0.01377253,0.9004893
2.499998,-42.60791,4.183243,-108.1754,0.0105558,0.4318616,-0.01398441,0.9017698
2.519998,-42.29201,4.170617,-107.9197,0.01041886,0.4298494,-0.01416172,0.9027294
2.539998,-41.97408,4.147808,-107.6571,0.01024657,0.4261461,-0.01454507,0.9044794
